"","query_seqname","mismatches","count","Proteome.ID","PLength","number_of_8mer","freq","Pathogen","Organism","Organism.Id","Protein.count","CPD","Components","Taxon.mnemonic","Taxonomic.lineage","Genome.assembly.ID","Genome.representation","Chronic.or.Acute","Genome","Family_Viral_Zone","superkingdom","kingdom","phylum","class","order","family","genus","species"
"4729","sp|P11236|FUS_MUMPM","2",410,"UP000002331",538,531,0.772128060263653,"Mumps virus","Mumps virus (strain Miyahara vaccine) (MuV)",11171,"8","Standard","Genome","MUMPM","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Rubulavirinae, Orthorubulavirus, Mumps orthorubulavirus","GCA_000856685.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus"
"4730","sp|P22112|SH_MUMPM","1",17,"UP000002331",57,50,0.34,"Mumps virus","Mumps virus (strain Miyahara vaccine) (MuV)",11171,"8","Standard","Genome","MUMPM","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Rubulavirinae, Orthorubulavirus, Mumps orthorubulavirus","GCA_000856685.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus"
"4731","sp|P22112|SH_MUMPM","2",33,"UP000002331",57,50,0.66,"Mumps virus","Mumps virus (strain Miyahara vaccine) (MuV)",11171,"8","Standard","Genome","MUMPM","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Rubulavirinae, Orthorubulavirus, Mumps orthorubulavirus","GCA_000856685.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus"
"4732","sp|P16595|PHOSP_MUMPM","0",3,"UP000002331",391,384,0.0078125,"Mumps virus","Mumps virus (strain Miyahara vaccine) (MuV)",11171,"8","Standard","Genome","MUMPM","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Rubulavirinae, Orthorubulavirus, Mumps orthorubulavirus","GCA_000856685.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus"
"4733","sp|P16595|PHOSP_MUMPM","1",91,"UP000002331",391,384,0.236979166666667,"Mumps virus","Mumps virus (strain Miyahara vaccine) (MuV)",11171,"8","Standard","Genome","MUMPM","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Rubulavirinae, Orthorubulavirus, Mumps orthorubulavirus","GCA_000856685.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus"
"4734","sp|P16595|PHOSP_MUMPM","2",287,"UP000002331",391,384,0.747395833333333,"Mumps virus","Mumps virus (strain Miyahara vaccine) (MuV)",11171,"8","Standard","Genome","MUMPM","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Rubulavirinae, Orthorubulavirus, Mumps orthorubulavirus","GCA_000856685.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus"
"4735","sp|P30928|V_MUMPM","0",1,"UP000002331",224,217,0.00460829493087558,"Mumps virus","Mumps virus (strain Miyahara vaccine) (MuV)",11171,"8","Standard","Genome","MUMPM","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Rubulavirinae, Orthorubulavirus, Mumps orthorubulavirus","GCA_000856685.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus"
"4736","sp|P30928|V_MUMPM","1",40,"UP000002331",224,217,0.184331797235023,"Mumps virus","Mumps virus (strain Miyahara vaccine) (MuV)",11171,"8","Standard","Genome","MUMPM","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Rubulavirinae, Orthorubulavirus, Mumps orthorubulavirus","GCA_000856685.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus"
"4737","sp|P30928|V_MUMPM","2",171,"UP000002331",224,217,0.788018433179724,"Mumps virus","Mumps virus (strain Miyahara vaccine) (MuV)",11171,"8","Standard","Genome","MUMPM","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Rubulavirinae, Orthorubulavirus, Mumps orthorubulavirus","GCA_000856685.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus"
"4738","sp|Q9JG20|MATRX_MUMPM","1",55,"UP000002331",375,368,0.14945652173913,"Mumps virus","Mumps virus (strain Miyahara vaccine) (MuV)",11171,"8","Standard","Genome","MUMPM","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Rubulavirinae, Orthorubulavirus, Mumps orthorubulavirus","GCA_000856685.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus"
"4739","sp|Q9JG20|MATRX_MUMPM","2",307,"UP000002331",375,368,0.834239130434783,"Mumps virus","Mumps virus (strain Miyahara vaccine) (MuV)",11171,"8","Standard","Genome","MUMPM","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Rubulavirinae, Orthorubulavirus, Mumps orthorubulavirus","GCA_000856685.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Orthorubulavirus","Mumps orthorubulavirus"
"4740","sp|P05769|POLG_MVEV5","0",4,"UP000008863",3434,3427,0.00116720163408229,"Murray valley encephalitis virus","Murray valley encephalitis virus (strain MVE-1-51) (MVEV)",301478,"1","Standard","Genome","MVEV5","Viruses, Riboviria, Orthornavirae, Kitrinoviricota, Flasuviricetes, Amarillovirales, Flaviviridae, Flavivirus, Murray Valley encephalitis virus","GCA_000863565.1","full","Acute","ssRNA+","Flaviviridae","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Orthoflavivirus","Orthoflavivirus murrayense"
"4741","sp|P05769|POLG_MVEV5","1",576,"UP000008863",3434,3427,0.168077035307849,"Murray valley encephalitis virus","Murray valley encephalitis virus (strain MVE-1-51) (MVEV)",301478,"1","Standard","Genome","MVEV5","Viruses, Riboviria, Orthornavirae, Kitrinoviricota, Flasuviricetes, Amarillovirales, Flaviviridae, Flavivirus, Murray Valley encephalitis virus","GCA_000863565.1","full","Acute","ssRNA+","Flaviviridae","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Orthoflavivirus","Orthoflavivirus murrayense"
"4742","sp|P05769|POLG_MVEV5","2",2746,"UP000008863",3434,3427,0.801283921797491,"Murray valley encephalitis virus","Murray valley encephalitis virus (strain MVE-1-51) (MVEV)",301478,"1","Standard","Genome","MVEV5","Viruses, Riboviria, Orthornavirae, Kitrinoviricota, Flasuviricetes, Amarillovirales, Flaviviridae, Flavivirus, Murray Valley encephalitis virus","GCA_000863565.1","full","Acute","ssRNA+","Flaviviridae","Viruses","Orthornavirae","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Orthoflavivirus","Orthoflavivirus murrayense"
"4743","sp|Q997F0|L_NIPAV","0",6,"UP000170143",2244,2237,0.00268216361198033,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4744","sp|Q997F0|L_NIPAV","1",301,"UP000170143",2244,2237,0.13455520786768,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4745","sp|Q997F0|L_NIPAV","2",1851,"UP000170143",2244,2237,0.827447474295932,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4746","sp|Q9IH62|GLYCP_NIPAV","1",69,"UP000170143",602,595,0.115966386554622,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4747","sp|Q9IH62|GLYCP_NIPAV","2",503,"UP000170143",602,595,0.845378151260504,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4748","sp|Q9IH63|FUS_NIPAV","0",1,"UP000170143",546,539,0.00185528756957328,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4749","sp|Q9IH63|FUS_NIPAV","1",88,"UP000170143",546,539,0.163265306122449,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4750","sp|Q9IH63|FUS_NIPAV","2",439,"UP000170143",546,539,0.814471243042672,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4751","sp|Q9IK91|PHOSP_NIPAV","0",1,"UP000170143",709,702,0.00142450142450142,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4752","sp|Q9IK91|PHOSP_NIPAV","1",115,"UP000170143",709,702,0.163817663817664,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4753","sp|Q9IK91|PHOSP_NIPAV","2",582,"UP000170143",709,702,0.829059829059829,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4754","sp|Q9IK90|MATRX_NIPAV","1",57,"UP000170143",352,345,0.165217391304348,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4755","sp|Q9IK90|MATRX_NIPAV","2",275,"UP000170143",352,345,0.797101449275362,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4756","sp|P0C1C7|W_NIPAV","0",1,"UP000170143",450,443,0.00225733634311512,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4757","sp|P0C1C7|W_NIPAV","1",76,"UP000170143",450,443,0.171557562076749,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4758","sp|P0C1C7|W_NIPAV","2",364,"UP000170143",450,443,0.821670428893905,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4759","sp|Q9IK92|NCAP_NIPAV","0",1,"UP000170143",532,525,0.0019047619047619,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4760","sp|Q9IK92|NCAP_NIPAV","1",106,"UP000170143",532,525,0.201904761904762,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4761","sp|Q9IK92|NCAP_NIPAV","2",418,"UP000170143",532,525,0.796190476190476,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4762","sp|Q997F2|V_NIPAV","0",1,"UP000170143",456,449,0.0022271714922049,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4763","sp|Q997F2|V_NIPAV","1",68,"UP000170143",456,449,0.151447661469933,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4764","sp|Q997F2|V_NIPAV","2",376,"UP000170143",456,449,0.837416481069042,"Nipah virus","Nipah virus",3052225,"8","Outlier (low value)","Genome","NIPAV","Viruses, Riboviria, Orthornavirae, Negarnaviricota, Haploviricotina, Monjiviricetes, Mononegavirales, Paramyxoviridae, Orthoparamyxovirinae, Henipavirus","GCA_003148005.1","full","Acute","ssRNA-","Paramyxoviridae","Viruses","Orthornavirae","Negarnaviricota","Monjiviricetes","Mononegavirales","Paramyxoviridae","Henipavirus","Henipavirus nipahense"
"4765","sp|P13886|POLN_ONNVG","0",1,"UP000008868",2514,2507,0.000398883127243718,"Onyong-nyong virus","O'nyong-nyong virus (strain Gulu) (ONNV)",11028,"2","Standard","Genome","ONNVG","Viruses, Riboviria, Orthornavirae, Kitrinoviricota, Alsuviricetes, Martellivirales, Togaviridae, Alphavirus, Onyong-nyong virus","GCA_000863005.1","full","Acute","ssRNA+","Togaviridae","Viruses","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Togaviridae","Alphavirus","Onyong-nyong virus"
"4766","sp|P13886|POLN_ONNVG","1",408,"UP000008868",2514,2507,0.162744315915437,"Onyong-nyong virus","O'nyong-nyong virus (strain Gulu) (ONNV)",11028,"2","Standard","Genome","ONNVG","Viruses, Riboviria, Orthornavirae, Kitrinoviricota, Alsuviricetes, Martellivirales, Togaviridae, Alphavirus, Onyong-nyong virus","GCA_000863005.1","full","Acute","ssRNA+","Togaviridae","Viruses","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Togaviridae","Alphavirus","Onyong-nyong virus"
"4767","sp|P13886|POLN_ONNVG","2",2014,"UP000008868",2514,2507,0.803350618268847,"Onyong-nyong virus","O'nyong-nyong virus (strain Gulu) (ONNV)",11028,"2","Standard","Genome","ONNVG","Viruses, Riboviria, Orthornavirae, Kitrinoviricota, Alsuviricetes, Martellivirales, Togaviridae, Alphavirus, Onyong-nyong virus","GCA_000863005.1","full","Acute","ssRNA+","Togaviridae","Viruses","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Togaviridae","Alphavirus","Onyong-nyong virus"
"4768","sp|P22056|POLS_ONNVG","0",4,"UP000008868",1247,1240,0.0032258064516129,"Onyong-nyong virus","O'nyong-nyong virus (strain Gulu) (ONNV)",11028,"2","Standard","Genome","ONNVG","Viruses, Riboviria, Orthornavirae, Kitrinoviricota, Alsuviricetes, Martellivirales, Togaviridae, Alphavirus, Onyong-nyong virus","GCA_000863005.1","full","Acute","ssRNA+","Togaviridae","Viruses","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Togaviridae","Alphavirus","Onyong-nyong virus"
"4769","sp|P22056|POLS_ONNVG","1",222,"UP000008868",1247,1240,0.179032258064516,"Onyong-nyong virus","O'nyong-nyong virus (strain Gulu) (ONNV)",11028,"2","Standard","Genome","ONNVG","Viruses, Riboviria, Orthornavirae, Kitrinoviricota, Alsuviricetes, Martellivirales, Togaviridae, Alphavirus, Onyong-nyong virus","GCA_000863005.1","full","Acute","ssRNA+","Togaviridae","Viruses","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Togaviridae","Alphavirus","Onyong-nyong virus"
"4770","sp|P22056|POLS_ONNVG","2",961,"UP000008868",1247,1240,0.775,"Onyong-nyong virus","O'nyong-nyong virus (strain Gulu) (ONNV)",11028,"2","Standard","Genome","ONNVG","Viruses, Riboviria, Orthornavirae, Kitrinoviricota, Alsuviricetes, Martellivirales, Togaviridae, Alphavirus, Onyong-nyong virus","GCA_000863005.1","full","Acute","ssRNA+","Togaviridae","Viruses","Orthornavirae","Kitrinoviricota","Alsuviricetes","Martellivirales","Togaviridae","Alphavirus","Onyong-nyong virus"
"4771","sp|Q6TVP7|V073_ORFSA","1",36,"UP000000870",188,181,0.198895027624309,"Orf virus","Orf virus (strain Goat/Texas/SA00/2000) (OV-SA00) (Orf virus-San Angelo 2000)",647330,"129","Close to standard (low value)","Genome","ORFSA","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Parapoxvirus, Orf virus","GCA_000844845.1","full","lesions usually resolve by its natural course within a maximum of 8 weeks (immunocompromised hosts)","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Parapoxvirus","Orf virus"
"4772","sp|Q6TVP7|V073_ORFSA","2",143,"UP000000870",188,181,0.790055248618785,"Orf virus","Orf virus (strain Goat/Texas/SA00/2000) (OV-SA00) (Orf virus-San Angelo 2000)",647330,"129","Close to standard (low value)","Genome","ORFSA","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Parapoxvirus, Orf virus","GCA_000844845.1","full","lesions usually resolve by its natural course within a maximum of 8 weeks (immunocompromised hosts)","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Parapoxvirus","Orf virus"
"4773","tr|Q6TVI7|Q6TVI7_ORFSA","1",57,"UP000000870",149,142,0.401408450704225,"Orf virus","Orf virus (strain Goat/Texas/SA00/2000) (OV-SA00) (Orf virus-San Angelo 2000)",647330,"129","Close to standard (low value)","Genome","ORFSA","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Parapoxvirus, Orf virus","GCA_000844845.1","full","lesions usually resolve by its natural course within a maximum of 8 weeks (immunocompromised hosts)","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Parapoxvirus","Orf virus"
"4774","tr|Q6TVI7|Q6TVI7_ORFSA","2",85,"UP000000870",149,142,0.598591549295775,"Orf virus","Orf virus (strain Goat/Texas/SA00/2000) (OV-SA00) (Orf virus-San Angelo 2000)",647330,"129","Close to standard (low value)","Genome","ORFSA","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Parapoxvirus, Orf virus","GCA_000844845.1","full","lesions usually resolve by its natural course within a maximum of 8 weeks (immunocompromised hosts)","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Parapoxvirus","Orf virus"
"4775","tr|Q6TVJ3|Q6TVJ3_ORFSA","0",54,"UP000000870",184,177,0.305084745762712,"Orf virus","Orf virus (strain Goat/Texas/SA00/2000) (OV-SA00) (Orf virus-San Angelo 2000)",647330,"129","Close to standard (low value)","Genome","ORFSA","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Parapoxvirus, Orf virus","GCA_000844845.1","full","lesions usually resolve by its natural course within a maximum of 8 weeks (immunocompromised hosts)","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Parapoxvirus","Orf virus"
"4776","tr|Q6TVJ3|Q6TVJ3_ORFSA","1",47,"UP000000870",184,177,0.265536723163842,"Orf virus","Orf virus (strain Goat/Texas/SA00/2000) (OV-SA00) (Orf virus-San Angelo 2000)",647330,"129","Close to standard (low value)","Genome","ORFSA","Viruses, Varidnaviria, Bamfordvirae, Nucleocytoviricota, Pokkesviricetes, Chitovirales, Poxviridae, Chordopoxvirinae, Parapoxvirus, Orf virus","GCA_000844845.1","full","lesions usually resolve by its natural course within a maximum of 8 weeks (immunocompromised hosts)","dsDNA","Poxviridae","Viruses","Bamfordvirae","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Parapoxvirus","Orf virus"
