"","chromosome_name","mismatches","count","pathogen"
"5078","X","0",34,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-21_12mer_3mis_hits.tsv"
"5079","X","1",24,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-21_12mer_3mis_hits.tsv"
"5080","X","2",27,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-21_12mer_3mis_hits.tsv"
"5081","X","3",57,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-21_12mer_3mis_hits.tsv"
"5082","Y","3",1,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-21_12mer_3mis_hits.tsv"
"5083","Auto","0",15,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-22_12mer_3mis_hits.tsv"
"5084","Auto","1",39,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-22_12mer_3mis_hits.tsv"
"5085","Auto","2",46,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-22_12mer_3mis_hits.tsv"
"5086","Auto","3",972,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-22_12mer_3mis_hits.tsv"
"5087","Mitochondrion","2",2,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-22_12mer_3mis_hits.tsv"
"5088","X","0",15,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-22_12mer_3mis_hits.tsv"
"5089","X","1",38,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-22_12mer_3mis_hits.tsv"
"5090","X","2",21,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-22_12mer_3mis_hits.tsv"
"5091","X","3",41,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-22_12mer_3mis_hits.tsv"
"5092","Auto","0",21,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-23_12mer_3mis_hits.tsv"
"5093","Auto","1",34,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-23_12mer_3mis_hits.tsv"
"5094","Auto","2",58,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-23_12mer_3mis_hits.tsv"
"5095","Auto","3",1058,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-23_12mer_3mis_hits.tsv"
"5096","Mitochondrion","3",1,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-23_12mer_3mis_hits.tsv"
"5097","X","0",21,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-23_12mer_3mis_hits.tsv"
"5098","X","1",33,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-23_12mer_3mis_hits.tsv"
"5099","X","2",27,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-23_12mer_3mis_hits.tsv"
"5100","X","3",52,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-23_12mer_3mis_hits.tsv"
"5101","Auto","0",12,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-24_12mer_3mis_hits.tsv"
"5102","Auto","1",41,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-24_12mer_3mis_hits.tsv"
"5103","Auto","2",59,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-24_12mer_3mis_hits.tsv"
"5104","Auto","3",977,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-24_12mer_3mis_hits.tsv"
"5105","X","0",12,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-24_12mer_3mis_hits.tsv"
"5106","X","1",38,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-24_12mer_3mis_hits.tsv"
"5107","X","2",34,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-24_12mer_3mis_hits.tsv"
"5108","X","3",51,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-24_12mer_3mis_hits.tsv"
"5109","Y","3",1,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-24_12mer_3mis_hits.tsv"
"5110","Auto","0",20,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-25_12mer_3mis_hits.tsv"
"5111","Auto","1",30,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-25_12mer_3mis_hits.tsv"
"5112","Auto","2",56,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-25_12mer_3mis_hits.tsv"
"5113","Auto","3",1036,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-25_12mer_3mis_hits.tsv"
"5114","X","0",20,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-25_12mer_3mis_hits.tsv"
"5115","X","1",29,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-25_12mer_3mis_hits.tsv"
"5116","X","2",25,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-25_12mer_3mis_hits.tsv"
"5117","X","3",45,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-25_12mer_3mis_hits.tsv"
"5118","Auto","0",20,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-26_12mer_3mis_hits.tsv"
"5119","Auto","1",27,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-26_12mer_3mis_hits.tsv"
"5120","Auto","2",78,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-26_12mer_3mis_hits.tsv"
"5121","Auto","3",1019,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-26_12mer_3mis_hits.tsv"
"5122","X","0",20,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-26_12mer_3mis_hits.tsv"
"5123","X","1",27,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-26_12mer_3mis_hits.tsv"
"5124","X","2",37,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-26_12mer_3mis_hits.tsv"
"5125","X","3",43,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-26_12mer_3mis_hits.tsv"
"5126","Auto","0",31,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-27_12mer_3mis_hits.tsv"
"5127","Auto","1",28,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-27_12mer_3mis_hits.tsv"
"5128","Auto","2",58,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-27_12mer_3mis_hits.tsv"
"5129","Auto","3",1007,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-27_12mer_3mis_hits.tsv"
"5130","X","0",31,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-27_12mer_3mis_hits.tsv"
"5131","X","1",29,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-27_12mer_3mis_hits.tsv"
"5132","X","2",24,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-27_12mer_3mis_hits.tsv"
"5133","X","3",50,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-27_12mer_3mis_hits.tsv"
"5134","Auto","0",16,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-28_12mer_3mis_hits.tsv"
"5135","Auto","1",34,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-28_12mer_3mis_hits.tsv"
"5136","Auto","2",52,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-28_12mer_3mis_hits.tsv"
"5137","Auto","3",998,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-28_12mer_3mis_hits.tsv"
"5138","X","0",16,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-28_12mer_3mis_hits.tsv"
"5139","X","1",32,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-28_12mer_3mis_hits.tsv"
"5140","X","2",24,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-28_12mer_3mis_hits.tsv"
"5141","X","3",48,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-28_12mer_3mis_hits.tsv"
"5142","Auto","0",32,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-29_12mer_3mis_hits.tsv"
"5143","Auto","1",26,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-29_12mer_3mis_hits.tsv"
"5144","Auto","2",45,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-29_12mer_3mis_hits.tsv"
"5145","Auto","3",1025,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-29_12mer_3mis_hits.tsv"
"5146","X","0",32,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-29_12mer_3mis_hits.tsv"
"5147","X","1",26,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-29_12mer_3mis_hits.tsv"
"5148","X","2",23,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-29_12mer_3mis_hits.tsv"
"5149","X","3",57,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-29_12mer_3mis_hits.tsv"
"5150","Y","3",2,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-29_12mer_3mis_hits.tsv"
"5151","Auto","0",19,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-3_12mer_3mis_hits.tsv"
"5152","Auto","1",40,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-3_12mer_3mis_hits.tsv"
"5153","Auto","2",48,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-3_12mer_3mis_hits.tsv"
"5154","Auto","3",1049,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-3_12mer_3mis_hits.tsv"
"5155","Mitochondrion","3",1,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-3_12mer_3mis_hits.tsv"
"5156","X","0",19,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-3_12mer_3mis_hits.tsv"
"5157","X","1",41,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-3_12mer_3mis_hits.tsv"
"5158","X","2",32,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-3_12mer_3mis_hits.tsv"
"5159","X","3",60,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-3_12mer_3mis_hits.tsv"
"5160","Auto","0",19,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-30_12mer_3mis_hits.tsv"
"5161","Auto","1",42,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-30_12mer_3mis_hits.tsv"
"5162","Auto","2",50,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-30_12mer_3mis_hits.tsv"
"5163","Auto","3",1066,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-30_12mer_3mis_hits.tsv"
"5164","X","0",19,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-30_12mer_3mis_hits.tsv"
"5165","X","1",42,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-30_12mer_3mis_hits.tsv"
"5166","X","2",26,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-30_12mer_3mis_hits.tsv"
"5167","X","3",48,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-30_12mer_3mis_hits.tsv"
"5168","Auto","0",14,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-4_12mer_3mis_hits.tsv"
"5169","Auto","1",39,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-4_12mer_3mis_hits.tsv"
"5170","Auto","2",86,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-4_12mer_3mis_hits.tsv"
"5171","Auto","3",1025,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-4_12mer_3mis_hits.tsv"
"5172","X","0",14,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-4_12mer_3mis_hits.tsv"
"5173","X","1",36,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-4_12mer_3mis_hits.tsv"
"5174","X","2",38,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-4_12mer_3mis_hits.tsv"
"5175","X","3",51,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-4_12mer_3mis_hits.tsv"
"5176","Y","3",2,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-4_12mer_3mis_hits.tsv"
"5177","Auto","0",11,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-5_12mer_3mis_hits.tsv"
"5178","Auto","1",43,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-5_12mer_3mis_hits.tsv"
"5179","Auto","2",76,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-5_12mer_3mis_hits.tsv"
"5180","Auto","3",985,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-5_12mer_3mis_hits.tsv"
"5181","X","0",11,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-5_12mer_3mis_hits.tsv"
"5182","X","1",43,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-5_12mer_3mis_hits.tsv"
"5183","X","2",28,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-5_12mer_3mis_hits.tsv"
"5184","X","3",34,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-5_12mer_3mis_hits.tsv"
"5185","Y","3",1,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-5_12mer_3mis_hits.tsv"
"5186","Auto","0",24,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-6_12mer_3mis_hits.tsv"
"5187","Auto","1",30,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-6_12mer_3mis_hits.tsv"
"5188","Auto","2",54,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-6_12mer_3mis_hits.tsv"
"5189","Auto","3",987,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-6_12mer_3mis_hits.tsv"
"5190","X","0",24,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-6_12mer_3mis_hits.tsv"
"5191","X","1",30,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-6_12mer_3mis_hits.tsv"
"5192","X","2",19,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-6_12mer_3mis_hits.tsv"
"5193","X","3",53,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-6_12mer_3mis_hits.tsv"
"5194","Auto","0",20,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-7_12mer_3mis_hits.tsv"
"5195","Auto","1",30,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-7_12mer_3mis_hits.tsv"
"5196","Auto","2",59,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-7_12mer_3mis_hits.tsv"
"5197","Auto","3",1045,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-7_12mer_3mis_hits.tsv"
"5198","X","0",20,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-7_12mer_3mis_hits.tsv"
"5199","X","1",29,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-7_12mer_3mis_hits.tsv"
"5200","X","2",19,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-7_12mer_3mis_hits.tsv"
"5201","X","3",60,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-7_12mer_3mis_hits.tsv"
"5202","Auto","0",23,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-8_12mer_3mis_hits.tsv"
"5203","Auto","1",42,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-8_12mer_3mis_hits.tsv"
"5204","Auto","2",46,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-8_12mer_3mis_hits.tsv"
"5205","Auto","3",1031,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-8_12mer_3mis_hits.tsv"
"5206","X","0",23,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-8_12mer_3mis_hits.tsv"
"5207","X","1",42,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-8_12mer_3mis_hits.tsv"
"5208","X","2",22,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-8_12mer_3mis_hits.tsv"
"5209","X","3",64,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-8_12mer_3mis_hits.tsv"
"5210","Y","3",1,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-8_12mer_3mis_hits.tsv"
"5211","Auto","0",19,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-9_12mer_3mis_hits.tsv"
"5212","Auto","1",30,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-9_12mer_3mis_hits.tsv"
"5213","Auto","2",51,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-9_12mer_3mis_hits.tsv"
"5214","Auto","3",1036,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-9_12mer_3mis_hits.tsv"
"5215","X","0",19,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-9_12mer_3mis_hits.tsv"
"5216","X","1",30,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-9_12mer_3mis_hits.tsv"
"5217","X","2",31,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-9_12mer_3mis_hits.tsv"
"5218","X","3",49,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-9_12mer_3mis_hits.tsv"
"5219","Y","3",1,"AAClass_Scramble_Human_herpesvirus_8_UP000000942-9_12mer_3mis_hits.tsv"
"5220","Auto","2",11,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-1_12mer_3mis_hits.tsv"
"5221","Auto","3",757,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-1_12mer_3mis_hits.tsv"
"5222","X","2",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-1_12mer_3mis_hits.tsv"
"5223","X","3",25,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-1_12mer_3mis_hits.tsv"
"5224","Y","3",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-1_12mer_3mis_hits.tsv"
"5225","Auto","2",12,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-10_12mer_3mis_hits.tsv"
"5226","Auto","3",760,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-10_12mer_3mis_hits.tsv"
"5227","X","2",2,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-10_12mer_3mis_hits.tsv"
"5228","X","3",21,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-10_12mer_3mis_hits.tsv"
"5229","Auto","1",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-11_12mer_3mis_hits.tsv"
"5230","Auto","2",15,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-11_12mer_3mis_hits.tsv"
"5231","Auto","3",767,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-11_12mer_3mis_hits.tsv"
"5232","X","3",22,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-11_12mer_3mis_hits.tsv"
"5233","Auto","1",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-12_12mer_3mis_hits.tsv"
"5234","Auto","2",19,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-12_12mer_3mis_hits.tsv"
"5235","Auto","3",794,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-12_12mer_3mis_hits.tsv"
"5236","Mitochondrion","3",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-12_12mer_3mis_hits.tsv"
"5237","X","2",3,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-12_12mer_3mis_hits.tsv"
"5238","X","3",36,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-12_12mer_3mis_hits.tsv"
"5239","Y","3",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-12_12mer_3mis_hits.tsv"
"5240","Auto","2",20,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-13_12mer_3mis_hits.tsv"
"5241","Auto","3",759,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-13_12mer_3mis_hits.tsv"
"5242","X","2",6,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-13_12mer_3mis_hits.tsv"
"5243","X","3",31,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-13_12mer_3mis_hits.tsv"
"5244","Auto","1",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-14_12mer_3mis_hits.tsv"
"5245","Auto","2",11,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-14_12mer_3mis_hits.tsv"
"5246","Auto","3",820,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-14_12mer_3mis_hits.tsv"
"5247","X","1",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-14_12mer_3mis_hits.tsv"
"5248","X","3",33,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-14_12mer_3mis_hits.tsv"
"5249","Y","3",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-14_12mer_3mis_hits.tsv"
"5250","Auto","1",3,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-15_12mer_3mis_hits.tsv"
"5251","Auto","2",22,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-15_12mer_3mis_hits.tsv"
"5252","Auto","3",735,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-15_12mer_3mis_hits.tsv"
"5253","X","2",2,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-15_12mer_3mis_hits.tsv"
"5254","X","3",43,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-15_12mer_3mis_hits.tsv"
"5255","Auto","2",24,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-16_12mer_3mis_hits.tsv"
"5256","Auto","3",768,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-16_12mer_3mis_hits.tsv"
"5257","X","2",2,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-16_12mer_3mis_hits.tsv"
"5258","X","3",30,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-16_12mer_3mis_hits.tsv"
"5259","Auto","2",15,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-17_12mer_3mis_hits.tsv"
"5260","Auto","3",782,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-17_12mer_3mis_hits.tsv"
"5261","Mitochondrion","3",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-17_12mer_3mis_hits.tsv"
"5262","X","3",26,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-17_12mer_3mis_hits.tsv"
"5263","Y","3",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-17_12mer_3mis_hits.tsv"
"5264","Auto","1",2,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-18_12mer_3mis_hits.tsv"
"5265","Auto","2",28,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-18_12mer_3mis_hits.tsv"
"5266","Auto","3",746,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-18_12mer_3mis_hits.tsv"
"5267","X","2",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-18_12mer_3mis_hits.tsv"
"5268","X","3",32,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-18_12mer_3mis_hits.tsv"
"5269","Y","3",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-18_12mer_3mis_hits.tsv"
"5270","Auto","2",12,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-19_12mer_3mis_hits.tsv"
"5271","Auto","3",765,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-19_12mer_3mis_hits.tsv"
"5272","X","2",2,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-19_12mer_3mis_hits.tsv"
"5273","X","3",41,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-19_12mer_3mis_hits.tsv"
"5274","Y","3",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-19_12mer_3mis_hits.tsv"
"5275","Auto","1",2,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-2_12mer_3mis_hits.tsv"
"5276","Auto","2",31,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-2_12mer_3mis_hits.tsv"
"5277","Auto","3",749,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-2_12mer_3mis_hits.tsv"
"5278","Mitochondrion","3",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-2_12mer_3mis_hits.tsv"
"5279","X","2",5,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-2_12mer_3mis_hits.tsv"
"5280","X","3",31,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-2_12mer_3mis_hits.tsv"
"5281","Y","3",2,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-2_12mer_3mis_hits.tsv"
"5282","Auto","2",26,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-20_12mer_3mis_hits.tsv"
"5283","Auto","3",796,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-20_12mer_3mis_hits.tsv"
"5284","X","2",6,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-20_12mer_3mis_hits.tsv"
"5285","X","3",35,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-20_12mer_3mis_hits.tsv"
"5286","Y","3",5,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-20_12mer_3mis_hits.tsv"
"5287","Auto","2",15,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-21_12mer_3mis_hits.tsv"
"5288","Auto","3",733,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-21_12mer_3mis_hits.tsv"
"5289","Mitochondrion","3",4,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-21_12mer_3mis_hits.tsv"
"5290","X","2",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-21_12mer_3mis_hits.tsv"
"5291","X","3",30,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-21_12mer_3mis_hits.tsv"
"5292","Auto","2",30,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-22_12mer_3mis_hits.tsv"
"5293","Auto","3",734,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-22_12mer_3mis_hits.tsv"
"5294","X","2",2,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-22_12mer_3mis_hits.tsv"
"5295","X","3",34,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-22_12mer_3mis_hits.tsv"
"5296","Y","3",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-22_12mer_3mis_hits.tsv"
"5297","Auto","2",23,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-23_12mer_3mis_hits.tsv"
"5298","Auto","3",750,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-23_12mer_3mis_hits.tsv"
"5299","X","2",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-23_12mer_3mis_hits.tsv"
"5300","X","3",27,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-23_12mer_3mis_hits.tsv"
"5301","Y","3",2,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-23_12mer_3mis_hits.tsv"
"5302","Auto","1",6,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-24_12mer_3mis_hits.tsv"
"5303","Auto","2",30,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-24_12mer_3mis_hits.tsv"
"5304","Auto","3",758,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-24_12mer_3mis_hits.tsv"
"5305","X","1",3,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-24_12mer_3mis_hits.tsv"
"5306","X","2",5,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-24_12mer_3mis_hits.tsv"
"5307","X","3",24,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-24_12mer_3mis_hits.tsv"
"5308","Auto","2",26,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-25_12mer_3mis_hits.tsv"
"5309","Auto","3",778,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-25_12mer_3mis_hits.tsv"
"5310","Mitochondrion","3",2,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-25_12mer_3mis_hits.tsv"
"5311","X","2",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-25_12mer_3mis_hits.tsv"
"5312","X","3",34,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-25_12mer_3mis_hits.tsv"
"5313","Y","3",1,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-25_12mer_3mis_hits.tsv"
"5314","Auto","2",21,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-26_12mer_3mis_hits.tsv"
"5315","Auto","3",802,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-26_12mer_3mis_hits.tsv"
"5316","X","3",28,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-26_12mer_3mis_hits.tsv"
"5317","Auto","2",21,"AAClass_Scramble_Human_herpesvirus6b_UP000006930-27_12mer_3mis_hits.tsv"
